Customer_ID,Customer_Name,Age,City,Area,Tenure_Months,Items_Bought,Preferred_Category,Orders_Per_Month,Avg_Order_Value,Monthly_Spend,Payment_Method,Wallet_Usage,UPI_Usage,COD_Usage,Distance_km,Delivery_Time_Avg,Late_Delivery_Count,Avg_Rating,Complaints_Count,Refund_Amount,High_Value_Customer
C000697,Vihaan,34,Chennai,Adyar,51,Baby Care Products,Baby Care,30,5970,179100,Card,808,42495,7200,5.02,32,13,3.7,4,9043,1
C000698,Sai,31,Mumbai,Velachery,20,Personal Care Items,Grocery,31,4816,149296,Wallet,11424,71058,7265,13.6,70,9,1.1,5,8357,0
C000699,Aishwarya,41,Pune,Velachery,57,Baby Care Products,Snacks,11,2163,23793,UPI,19879,17109,17834,8.8,58,14,4.2,8,3559,0
C000700,Meera,49,Hyderabad,Tambaram,32,Electronics Accessories,Personal Care,13,6230,80990,NetBanking,10933,23744,9419,11.49,70,4,3.8,10,14135,0
C000701,Priya,45,Delhi,Tambaram,32,Frozen Foods,Snacks,34,3457,117538,UPI,24043,23112,5342,7.64,41,13,4,4,14797,0
C000702,Lakshmi,35,Hyderabad,Adyar,16,Baby Care Products,Electronics,4,5059,20236,Card,540,3966,4738,11.26,39,12,2,8,7839,0
C000703,Sai,36,Bangalore,Velachery,30,Frozen Foods,Dairy,28,4548,127344,NetBanking,5720,52816,6394,5.26,56,4,2.5,3,9221,0
C000704,Saanvi,25,Bangalore,T Nagar,16,"Milk, Bread, Eggs",Electronics,8,2134,17072,UPI,2592,5456,13334,9.49,32,6,1.8,0,3890,0
C000705,Ira,38,Delhi,Anna Nagar,49,Baby Care Products,Fruits,5,5632,28160,UPI,19965,66508,5829,2.05,43,5,4.2,10,167,0
C000706,Karthik,39,Hyderabad,Velachery,58,Electronics Accessories,Beverages,8,5994,47952,COD,25164,58152,15326,7.08,57,1,4.9,5,4820,0
C000707,Sneha,18,Pune,Porur,21,Frozen Foods,Dairy,33,5509,181797,UPI,1591,16849,10157,11.3,21,11,1.1,5,542,1
C000708,Saanvi,64,Delhi,Perungudi,33,Baby Care Products,Snacks,24,3666,87984,NetBanking,29899,34413,17369,11.98,21,14,3.3,9,9641,0
C000709,Meera,50,Bangalore,Perungudi,53,Bakery Items,Bakery,4,5034,20136,Card,24071,66491,14474,9.58,18,15,1.9,8,5215,0
C000710,Karthik,52,Mumbai,Anna Nagar,54,"Milk, Bread, Eggs",Snacks,4,4139,16556,NetBanking,17197,51369,9844,6.77,40,2,4.2,3,5816,0
C000711,Meera,47,Pune,Anna Nagar,43,Frozen Foods,Household,27,5945,160515,Card,12276,2268,3991,0.73,30,9,2.1,2,16744,1
C000712,Diya,50,Mumbai,Tambaram,48,"Rice, Dal, Cooking Oil",Beverages,31,821,25451,Wallet,5669,39144,5736,12.11,30,6,4,5,2796,0
C000713,Reyansh,36,Pune,Anna Nagar,51,Frozen Foods,Personal Care,3,1912,5736,Card,3739,23873,3796,4.01,25,14,1.5,10,265,0
C000714,Priya,52,Chennai,Tambaram,7,"Rice, Dal, Cooking Oil",Personal Care,16,5047,80752,UPI,20892,29383,9219,8.46,64,12,3.9,8,7136,0
C000715,Aishwarya,44,Bangalore,T Nagar,21,Frozen Foods,Dairy,15,7161,107415,NetBanking,22518,51207,16620,10.75,48,2,3.4,3,4662,0
C000716,Priya,64,Hyderabad,Porur,12,Electronics Accessories,Bakery,18,4422,79596,UPI,5020,20787,14678,5.88,61,15,2.6,0,3227,0
C000717,Ira,58,Delhi,Chromepet,29,Electronics Accessories,Dairy,18,6812,122616,COD,7155,32128,9495,8.21,25,12,2.1,4,11282,0
C000718,Reyansh,53,Hyderabad,Mylapore,31,Personal Care Items,Snacks,12,7771,93252,Card,5975,63603,19455,6.95,51,0,3.2,9,14441,0
C000719,Arjun,51,Delhi,Perungudi,52,Cleaning Supplies,Bakery,23,927,21321,COD,2010,20152,15709,8.17,39,10,4.6,10,15485,0
C000720,Arjun,20,Chennai,T Nagar,27,Personal Care Items,Bakery,4,5327,21308,Card,17387,24552,11064,2.71,55,3,1.4,10,7377,0
C000721,Reyansh,36,Bangalore,Chromepet,2,"Milk, Bread, Eggs",Fruits,29,6317,183193,Card,9470,7224,16879,4.8,63,15,2.6,3,6475,1
C000722,Priya,21,Hyderabad,Tambaram,30,Frozen Foods,Beverages,32,3517,112544,NetBanking,25541,10301,6283,7.55,33,14,1.5,8,4323,0
C000723,Meera,20,Hyderabad,OMR,33,Cleaning Supplies,Dairy,19,4126,78394,UPI,16637,73465,5347,14.23,20,4,1.8,10,16558,0
C000724,Reyansh,32,Hyderabad,OMR,27,Snacks and Beverages,Household,18,1566,28188,Card,7163,55131,15055,10.68,45,10,3.4,6,2464,0
C000725,Ananya,39,Bangalore,Anna Nagar,24,Personal Care Items,Electronics,1,3101,3101,Card,19767,1816,6051,6.36,47,1,3,1,13206,0
C000726,Reyansh,30,Pune,Velachery,33,Personal Care Items,Beverages,32,3643,116576,Card,29105,7596,8604,7.24,45,4,3.5,1,11147,0
C000727,Aishwarya,37,Mumbai,Velachery,22,Electronics Accessories,Dairy,23,3941,90643,UPI,4998,76124,7597,8.76,62,6,4.4,9,6492,0
C000728,Ira,64,Pune,Anna Nagar,57,Frozen Foods,Household,11,3028,33308,Wallet,23565,64619,13842,7.19,26,5,2.2,1,10194,0
C000729,Priya,37,Delhi,OMR,4,Frozen Foods,Baby Care,17,7384,125528,Wallet,8184,22511,11880,12.93,43,7,1.8,9,19025,0
C000730,Ishaan,37,Delhi,OMR,48,Fruits and Vegetables,Snacks,15,7296,109440,UPI,2440,52066,15617,0.71,32,14,2.9,10,18790,0
C000731,Diya,24,Bangalore,Porur,45,Bakery Items,Dairy,9,6866,61794,Card,12332,46399,5301,4.21,42,14,4.9,4,15354,0
C000732,Meera,57,Chennai,Mylapore,12,Frozen Foods,Baby Care,38,4729,179702,UPI,16306,62916,8296,1.27,29,0,4.8,10,18784,1
C000733,Diya,55,Hyderabad,OMR,52,"Milk, Bread, Eggs",Household,35,4895,171325,Wallet,8100,69989,7085,14.49,10,14,1.2,4,2903,1
C000734,Meera,26,Pune,Velachery,45,Electronics Accessories,Dairy,15,6343,95145,NetBanking,26176,34804,4027,9.44,43,2,4.6,3,19219,0
C000735,Saanvi,29,Chennai,Adyar,37,Fruits and Vegetables,Household,17,4869,82773,COD,24692,71760,7394,6.15,43,10,2,0,18533,0
C000736,Reyansh,31,Chennai,Perungudi,20,Personal Care Items,Baby Care,10,3851,38510,NetBanking,14796,17581,19383,5.03,54,12,3.1,8,12609,0
C000737,Priya,43,Bangalore,Anna Nagar,21,Snacks and Beverages,Personal Care,33,4329,142857,UPI,12120,47017,11753,12.18,38,14,4.6,9,13833,0
C000738,Ira,58,Mumbai,Velachery,13,"Rice, Dal, Cooking Oil",Baby Care,8,5545,44360,NetBanking,24633,8478,7691,14.68,18,8,2.2,6,10019,0
C000739,Saanvi,55,Pune,OMR,52,Personal Care Items,Personal Care,9,4417,39753,Wallet,15450,2474,3432,11.87,36,11,1.2,6,10585,0
C000740,Sai,27,Mumbai,Tambaram,4,Snacks and Beverages,Dairy,30,4223,126690,Wallet,20211,74687,6575,3.6,53,9,2.1,3,1791,0
C000741,Vihaan,62,Delhi,Porur,60,Cleaning Supplies,Household,27,3887,104949,UPI,24119,55762,12783,7.18,62,8,4.9,0,15518,0
C000742,Sneha,25,Mumbai,Chromepet,32,Personal Care Items,Grocery,12,2568,30816,Wallet,13092,13056,11085,13.17,26,12,4.5,10,18330,0
C000743,Ishaan,46,Mumbai,Chromepet,16,Frozen Foods,Baby Care,6,1909,11454,Wallet,14975,78172,11571,13.28,58,9,2.7,10,2792,0
C000744,Meera,35,Chennai,Adyar,43,Fruits and Vegetables,Baby Care,11,6521,71731,NetBanking,17449,46197,12815,2.78,57,9,4.3,10,15481,0
C000745,Sai,52,Hyderabad,Anna Nagar,5,Personal Care Items,Grocery,14,4753,66542,NetBanking,1014,58292,4713,1,51,12,5,3,7675,0
C000746,Karthik,64,Delhi,Adyar,47,Personal Care Items,Personal Care,16,1412,22592,Card,19228,2522,16337,14.63,56,13,1.7,0,14804,0
C000747,Sai,44,Mumbai,Mylapore,13,Personal Care Items,Household,28,1916,53648,Card,26526,8532,19021,11.07,22,9,3.6,8,18683,0
C000748,Karthik,41,Pune,T Nagar,55,Fruits and Vegetables,Household,39,2319,90441,Wallet,19753,46442,15590,3.64,17,10,5,8,12879,0
C000749,Lakshmi,52,Hyderabad,Chromepet,51,Bakery Items,Household,38,4772,181336,NetBanking,29891,37573,7848,10.39,33,5,3,1,16052,1
C000750,Arjun,45,Delhi,Anna Nagar,7,Cleaning Supplies,Personal Care,35,4086,143010,UPI,5648,10260,280,3.69,16,10,3.2,6,19291,0
C000751,Vihaan,30,Mumbai,OMR,42,"Rice, Dal, Cooking Oil",Electronics,32,4552,145664,UPI,1108,64735,17338,4.5,67,15,1.5,3,6096,0
C000752,Rohan,19,Delhi,Perungudi,22,Cleaning Supplies,Dairy,33,6396,211068,COD,7262,63558,2964,13.5,28,3,4.7,10,7372,1
C000753,Reyansh,32,Pune,Velachery,28,Electronics Accessories,Grocery,20,6926,138520,NetBanking,1685,4230,4525,7.47,36,7,2.1,10,17570,0
C000754,Lakshmi,18,Bangalore,Chromepet,9,Fruits and Vegetables,Baby Care,7,6414,44898,NetBanking,21098,54525,17424,11,20,7,2.7,9,34,0
C000755,Karthik,46,Pune,Mylapore,26,"Milk, Bread, Eggs",Electronics,31,2186,67766,NetBanking,10951,3530,6600,14.18,28,11,2.7,4,4239,0
C000756,Ira,21,Mumbai,Tambaram,24,Snacks and Beverages,Bakery,34,3937,133858,UPI,18914,52709,19771,0.87,31,6,3,10,11282,0
C000757,Ananya,55,Chennai,Tambaram,55,Frozen Foods,Grocery,31,7271,225401,NetBanking,14910,21349,9928,13.06,47,14,3.3,3,2236,1
C000758,Arjun,58,Hyderabad,Porur,24,Baby Care Products,Bakery,33,4101,135333,Wallet,6972,66353,596,13.65,12,6,1.7,7,14650,0
C000759,Priya,39,Pune,Perungudi,27,Bakery Items,Bakery,9,6057,54513,Wallet,12688,27708,1634,14.83,49,3,2.7,8,1781,0
C000760,Diya,51,Pune,Porur,37,Frozen Foods,Bakery,36,3008,108288,NetBanking,10871,20145,16871,12.37,38,2,4.1,3,11661,0
C000761,Priya,39,Chennai,OMR,28,Cleaning Supplies,Baby Care,38,4683,177954,Wallet,1478,52143,4190,0.77,46,7,4.4,4,1904,1
C000762,Arjun,22,Pune,OMR,50,Baby Care Products,Dairy,26,5823,151398,Wallet,13562,62081,16082,11.93,47,12,3.7,3,16326,1
C000763,Krishna,56,Delhi,Perungudi,54,"Rice, Dal, Cooking Oil",Fruits,2,3131,6262,UPI,2195,40990,11752,3.35,23,4,3,7,4905,0
C000764,Ishaan,47,Hyderabad,Velachery,34,Frozen Foods,Household,38,4699,178562,NetBanking,10565,21504,13495,8.64,49,11,4.5,8,16309,1
C000765,Lakshmi,59,Hyderabad,Velachery,45,Baby Care Products,Dairy,5,3265,16325,UPI,255,43225,359,4.58,38,14,1.3,4,8031,0
C000766,Aarav,51,Delhi,T Nagar,40,Personal Care Items,Personal Care,15,7260,108900,Wallet,10330,32840,15589,14.62,14,14,2.9,7,3332,0
C000767,Aditya,28,Delhi,OMR,27,Cleaning Supplies,Beverages,25,6790,169750,Card,4964,64828,18407,1.74,41,9,3.2,7,11513,1
C000768,Diya,48,Mumbai,OMR,37,Baby Care Products,Grocery,31,6347,196757,Card,15071,24045,9489,5.3,61,3,1.3,1,8732,1
C000769,Karthik,42,Pune,Velachery,21,Cleaning Supplies,Beverages,31,3083,95573,UPI,14676,43360,16937,2.19,33,14,2.7,1,18607,0
C000770,Diya,48,Pune,Chromepet,3,Fruits and Vegetables,Dairy,5,2392,11960,NetBanking,3558,18208,9764,11.51,54,12,3,7,8626,0
C000771,Ira,24,Mumbai,Anna Nagar,58,Fruits and Vegetables,Grocery,29,7868,228172,NetBanking,22140,67598,4460,9.29,67,8,3.7,4,5951,1
C000772,Karthik,43,Hyderabad,Adyar,43,"Rice, Dal, Cooking Oil",Baby Care,15,3400,51000,NetBanking,15647,48198,2408,9.57,37,9,1.1,1,15557,0
C000773,Diya,26,Mumbai,OMR,35,Fruits and Vegetables,Bakery,37,7183,265771,Card,24505,42152,13799,8.47,66,12,3.4,1,8906,1
C000774,Arjun,62,Mumbai,T Nagar,5,Fruits and Vegetables,Beverages,5,7264,36320,COD,1151,15945,10774,14.09,56,5,4.5,8,10444,0
C000775,Karthik,49,Chennai,OMR,3,Snacks and Beverages,Baby Care,11,6543,71973,COD,25270,22859,7083,10.37,39,6,5,1,4899,0
C000776,Lakshmi,22,Chennai,Velachery,51,"Rice, Dal, Cooking Oil",Household,27,6223,168021,COD,7349,52784,9840,4.74,29,15,2.1,2,9759,1
C000777,Arjun,54,Bangalore,T Nagar,55,"Rice, Dal, Cooking Oil",Personal Care,14,4414,61796,COD,5519,18834,16756,9.84,48,6,4.9,5,17238,0
C000778,Ira,42,Bangalore,Adyar,50,"Rice, Dal, Cooking Oil",Baby Care,11,3140,34540,COD,14405,36067,18684,8.54,19,14,5,5,5515,0
C000779,Aishwarya,61,Delhi,Mylapore,51,Baby Care Products,Beverages,30,2368,71040,COD,28231,44672,2486,6.88,44,11,3.3,10,18812,0
C000780,Ishaan,43,Pune,Velachery,51,Bakery Items,Grocery,26,6208,161408,UPI,9790,20486,7730,1.5,20,2,1.2,8,8724,1
C000781,Rohan,40,Pune,Adyar,54,Baby Care Products,Snacks,19,1737,33003,NetBanking,17743,57596,3371,4.94,24,3,1.5,1,10851,0
C000782,Nisha,64,Hyderabad,Mylapore,14,Baby Care Products,Personal Care,4,7885,31540,NetBanking,15334,39599,5640,8.15,37,13,1.4,3,5609,0
C000783,Arjun,63,Delhi,Porur,13,Bakery Items,Electronics,9,2597,23373,UPI,2034,46242,18982,11.46,14,6,4,1,19789,0
C000784,Karthik,21,Pune,Mylapore,44,"Milk, Bread, Eggs",Bakery,14,4354,60956,UPI,18388,18025,7630,14.02,58,1,2.2,3,15205,0
C000785,Reyansh,35,Bangalore,Adyar,55,Frozen Foods,Household,12,907,10884,COD,8394,14639,19465,2.7,14,13,1.4,3,4655,0
C000786,Karthik,19,Mumbai,Adyar,28,"Rice, Dal, Cooking Oil",Dairy,3,4337,13011,Card,27563,9436,4365,12.04,19,9,4.2,0,9677,0
C000787,Sai,38,Hyderabad,Mylapore,46,Frozen Foods,Grocery,7,6783,47481,COD,10573,22988,14235,7.52,53,6,2.9,6,17871,0
C000788,Ishaan,63,Pune,T Nagar,18,"Milk, Bread, Eggs",Bakery,33,6035,199155,Card,1149,14661,2723,13.15,68,11,4.7,5,6523,1
C000789,Karthik,59,Bangalore,Chromepet,30,"Rice, Dal, Cooking Oil",Personal Care,30,7577,227310,NetBanking,29393,38469,13881,2.42,28,4,3.2,9,3909,1
C000790,Arjun,49,Pune,Tambaram,25,Electronics Accessories,Snacks,1,2594,2594,Wallet,14283,67993,6980,12.48,51,13,2.9,9,7892,0
C000791,Ira,18,Pune,Perungudi,26,"Rice, Dal, Cooking Oil",Electronics,11,1109,12199,NetBanking,17343,73102,5258,11.05,51,8,4.6,1,7057,0
C000792,Diya,30,Pune,OMR,18,Fruits and Vegetables,Electronics,14,3351,46914,NetBanking,1478,55771,9975,8.97,48,13,1.6,7,17052,0
C000793,Diya,49,Chennai,Adyar,30,Electronics Accessories,Personal Care,5,615,3075,UPI,25762,49660,2098,2.82,38,1,4.6,2,9561,0
C000794,Ananya,62,Bangalore,Chromepet,33,Electronics Accessories,Beverages,38,5099,193762,Card,1685,42662,2274,3.83,46,12,3,3,10942,1
C000795,Sneha,18,Hyderabad,Porur,30,Snacks and Beverages,Grocery,23,1100,25300,NetBanking,22111,29073,17612,9.87,14,14,3.5,2,2486,0
C000796,Lakshmi,34,Pune,Porur,55,Bakery Items,Baby Care,2,3860,7720,Wallet,17084,39641,3364,13.04,44,1,3.7,8,9875,0
C000797,Lakshmi,24,Hyderabad,Perungudi,52,Electronics Accessories,Fruits,21,5098,107058,NetBanking,4973,21069,9542,11.42,62,14,2.5,9,8823,0
C000798,Aditya,50,Pune,Adyar,11,"Milk, Bread, Eggs",Beverages,20,7234,144680,NetBanking,24437,11006,18928,7.07,43,3,4.3,4,9497,0
C000799,Ira,50,Pune,Mylapore,18,Baby Care Products,Bakery,16,7201,115216,Wallet,22490,1821,3638,14.15,45,13,4,8,17409,0
C000800,Karthik,45,Hyderabad,Adyar,1,Snacks and Beverages,Beverages,25,2054,51350,COD,5658,64381,13216,7.68,26,6,2.5,4,5818,0
C000801,Nisha,32,Bangalore,Tambaram,12,Electronics Accessories,Fruits,39,5126,199914,UPI,16385,72757,6327,1.29,35,8,4.3,0,4321,1
C000802,Priya,55,Hyderabad,Chromepet,8,Frozen Foods,Beverages,21,3922,82362,COD,28089,76584,1467,4.69,50,8,2,2,18441,0
C000803,Sneha,64,Mumbai,OMR,14,Fruits and Vegetables,Baby Care,22,5732,126104,Card,12683,12923,14585,10.57,29,1,4.6,5,8692,0
C000804,Karthik,41,Bangalore,Tambaram,45,"Milk, Bread, Eggs",Dairy,7,7020,49140,COD,1862,28342,1299,5.6,10,11,1,7,4560,0
C000805,Aarav,50,Hyderabad,OMR,8,Bakery Items,Bakery,20,5122,102440,UPI,10597,65743,2992,13.13,25,9,4.7,1,3087,0
C000806,Lakshmi,25,Pune,Porur,2,Cleaning Supplies,Dairy,39,2693,105027,COD,13661,23049,12121,4.5,52,14,3.8,9,19763,0
C000807,Lakshmi,49,Pune,Porur,53,Baby Care Products,Dairy,24,4472,107328,Wallet,15343,64493,19894,13.47,43,12,1.7,8,9427,0
C000808,Ananya,47,Mumbai,Chromepet,20,Baby Care Products,Beverages,31,2185,67735,COD,16136,33539,10064,5.58,21,3,2.2,7,15052,0
C000809,Aishwarya,29,Pune,Mylapore,51,Baby Care Products,Electronics,36,6288,226368,Wallet,18225,21260,8093,1.46,56,3,1.9,2,296,1
C000810,Vihaan,62,Pune,Chromepet,23,Personal Care Items,Snacks,18,1387,24966,NetBanking,15539,39409,2325,11.32,11,10,3.1,5,12842,0
C000811,Lakshmi,60,Delhi,Adyar,16,Cleaning Supplies,Fruits,39,7674,299286,NetBanking,3058,79940,10763,7.05,13,13,4.1,7,16030,1
C000812,Aishwarya,31,Hyderabad,Anna Nagar,13,Bakery Items,Bakery,33,3349,110517,NetBanking,3080,36289,4631,7.8,29,15,3.3,6,4419,0
C000813,Karthik,23,Chennai,Perungudi,53,Bakery Items,Snacks,36,1243,44748,COD,11678,2512,17468,13.68,63,0,4.4,3,1205,0
C000814,Meera,33,Delhi,Mylapore,39,"Rice, Dal, Cooking Oil",Fruits,19,7277,138263,UPI,21781,14762,5482,6.11,55,5,4.2,9,8119,0
C000815,Ira,51,Mumbai,Porur,48,Electronics Accessories,Household,32,654,20928,UPI,4588,21253,3223,14.34,34,3,4.1,2,12021,0
C000816,Priya,47,Hyderabad,Tambaram,58,Cleaning Supplies,Fruits,26,1896,49296,NetBanking,28892,69875,93,11.18,41,10,3.1,3,19637,0
C000817,Aarav,56,Mumbai,Anna Nagar,8,"Rice, Dal, Cooking Oil",Dairy,34,4779,162486,NetBanking,7987,21405,180,10.11,68,5,1.7,2,3318,1
C000818,Arjun,61,Chennai,Anna Nagar,36,"Milk, Bread, Eggs",Household,21,2325,48825,Card,433,40752,13609,14.26,35,5,1.8,1,9843,0
C000819,Ananya,36,Delhi,Tambaram,32,"Milk, Bread, Eggs",Personal Care,10,1228,12280,NetBanking,15689,24352,1320,2.77,64,12,1.8,7,4219,0
C000820,Reyansh,22,Pune,Perungudi,5,"Milk, Bread, Eggs",Fruits,39,5892,229788,Card,25814,65441,313,9.56,67,7,2.8,6,8789,1
C000821,Vihaan,48,Chennai,Porur,48,"Milk, Bread, Eggs",Fruits,4,5432,21728,Card,29398,14122,1929,10.7,53,14,3.1,2,9824,0
C000822,Saanvi,42,Bangalore,Perungudi,60,Baby Care Products,Snacks,40,7367,294680,Card,15800,57776,17753,7.84,43,9,2.1,4,1355,1
C000823,Aditya,42,Hyderabad,Porur,37,Electronics Accessories,Bakery,2,7594,15188,COD,13589,76443,13922,14.29,30,0,3.6,0,6622,0
C000824,Diya,19,Chennai,Anna Nagar,27,Cleaning Supplies,Personal Care,30,3225,96750,NetBanking,3144,76080,1596,2.68,38,7,1.8,10,16670,0
C000825,Saanvi,20,Pune,Tambaram,28,Baby Care Products,Snacks,9,798,7182,Wallet,24513,15300,8823,12.44,43,1,2.2,4,9908,0
C000826,Ira,35,Delhi,Chromepet,36,Personal Care Items,Electronics,22,4270,93940,Wallet,16694,65075,18608,6.62,12,4,2.4,4,1040,0
C000827,Meera,43,Hyderabad,Velachery,43,Electronics Accessories,Fruits,4,3572,14288,Card,9029,43862,5061,2.81,39,8,2.2,7,2621,0
C000828,Karthik,59,Bangalore,Mylapore,2,"Rice, Dal, Cooking Oil",Snacks,5,7382,36910,COD,21367,66428,238,9.23,67,15,1.6,3,5054,0
C000829,Sai,46,Pune,Adyar,8,Baby Care Products,Beverages,27,4571,123417,Wallet,20196,72530,14084,0.88,12,11,1.1,9,10855,0
C000830,Meera,59,Bangalore,Tambaram,24,"Rice, Dal, Cooking Oil",Fruits,5,3527,17635,NetBanking,19572,55629,16595,12.06,50,11,1,1,4169,0
C000831,Reyansh,58,Bangalore,Adyar,42,"Milk, Bread, Eggs",Household,16,6160,98560,NetBanking,20576,43876,2321,1.18,37,12,4.5,8,13481,0
C000832,Priya,44,Mumbai,Tambaram,51,Fruits and Vegetables,Grocery,38,2667,101346,NetBanking,4756,3661,712,1.15,29,11,3.5,4,19892,0
C000833,Aditya,46,Bangalore,Anna Nagar,19,Frozen Foods,Fruits,6,3656,21936,Wallet,2341,54076,11417,8.55,66,9,4.9,1,1609,0
C000834,Karthik,54,Mumbai,Velachery,26,Personal Care Items,Electronics,35,689,24115,Card,7949,77563,13661,9.94,70,5,2.4,0,4498,0
C000835,Aishwarya,54,Delhi,Tambaram,51,Baby Care Products,Dairy,35,6483,226905,UPI,28605,36832,8429,9.88,15,10,4.1,5,1311,1
C000836,Diya,56,Hyderabad,Mylapore,36,Snacks and Beverages,Beverages,27,3987,107649,UPI,24410,5120,13804,4.55,12,0,4.6,9,12374,0
C000837,Ira,23,Chennai,Velachery,50,Personal Care Items,Personal Care,22,5031,110682,UPI,25560,5742,16963,6.45,44,7,2.2,10,7540,0
C000838,Sai,38,Chennai,Tambaram,30,Cleaning Supplies,Household,36,2710,97560,NetBanking,28100,1396,8848,0.5,53,10,3.1,10,10100,0
C000839,Ananya,53,Chennai,Velachery,10,"Rice, Dal, Cooking Oil",Snacks,39,6423,250497,UPI,25905,52978,11412,5.83,29,14,3.3,5,18981,1
C000840,Aishwarya,62,Hyderabad,OMR,50,Electronics Accessories,Grocery,6,874,5244,UPI,14676,34751,11375,12.54,30,10,2.8,2,6204,0
C000841,Ishaan,33,Hyderabad,Anna Nagar,45,Snacks and Beverages,Snacks,40,1549,61960,NetBanking,19095,38079,18446,2.75,36,6,4.3,6,8849,0
C000842,Arjun,43,Pune,OMR,11,Frozen Foods,Electronics,21,2517,52857,NetBanking,11743,35383,15629,0.73,50,3,4.8,4,14098,0
C000843,Sai,59,Mumbai,Porur,31,Baby Care Products,Snacks,34,4409,149906,NetBanking,20999,33741,7899,8.67,48,6,1.2,0,9545,0
C000844,Vihaan,63,Mumbai,Tambaram,53,Electronics Accessories,Dairy,12,6781,81372,COD,4248,70040,11283,7.2,70,15,3.4,6,16650,0
C000845,Reyansh,20,Mumbai,Perungudi,15,Frozen Foods,Baby Care,5,6378,31890,Wallet,15639,55880,19429,13.33,40,11,4.9,0,10593,0
C000846,Arjun,18,Mumbai,Porur,51,Fruits and Vegetables,Beverages,38,6417,243846,COD,13709,61631,4900,9.79,36,1,1.9,4,9550,1
C000847,Arjun,34,Hyderabad,Velachery,23,Bakery Items,Grocery,34,2125,72250,Card,6287,37160,12016,9.21,69,14,1.8,2,17959,0
C000848,Ananya,33,Delhi,Velachery,8,"Milk, Bread, Eggs",Baby Care,40,568,22720,Card,21016,49455,421,4.11,39,11,4.7,8,13133,0
C000849,Sneha,31,Delhi,Adyar,54,Personal Care Items,Fruits,22,3918,86196,UPI,5403,47400,10191,6.2,23,7,4,8,17867,0
C000850,Krishna,32,Pune,Velachery,37,Frozen Foods,Baby Care,28,6475,181300,COD,26331,7414,8021,5.31,68,3,2.6,8,17983,1
C000851,Priya,54,Delhi,Porur,54,Baby Care Products,Bakery,7,5450,38150,COD,14101,24450,1454,7.58,63,13,1.6,10,14210,0
C000852,Ananya,20,Bangalore,T Nagar,58,Snacks and Beverages,Grocery,7,5615,39305,NetBanking,23860,21134,500,8.54,54,9,1,3,18030,0
C000853,Nisha,60,Chennai,OMR,57,Cleaning Supplies,Baby Care,2,2304,4608,Wallet,21867,6392,19180,1.94,60,10,1.3,0,7521,0
C000854,Saanvi,33,Hyderabad,Mylapore,9,Fruits and Vegetables,Bakery,1,1596,1596,Card,4664,58889,18474,10.79,60,3,2.5,3,8985,0
C000855,Aditya,22,Bangalore,Porur,26,Electronics Accessories,Fruits,6,7109,42654,Wallet,20655,17098,11868,9.83,21,15,3.4,10,1991,0
C000856,Diya,27,Pune,Anna Nagar,39,Personal Care Items,Baby Care,6,2245,13470,COD,21204,31445,14098,10.77,24,8,3.4,9,2094,0
C000857,Ananya,34,Mumbai,Perungudi,1,"Rice, Dal, Cooking Oil",Fruits,35,1109,38815,Wallet,10746,4270,2696,6.95,49,1,3.3,7,4971,0
C000858,Krishna,36,Bangalore,Anna Nagar,4,"Milk, Bread, Eggs",Fruits,13,941,12233,Wallet,1353,20409,11822,8.77,23,7,1.1,9,9672,0
C000859,Priya,40,Hyderabad,Adyar,16,Frozen Foods,Grocery,23,6215,142945,Wallet,24416,50239,18401,12.43,16,14,2.4,7,4674,0
C000860,Nisha,24,Pune,T Nagar,2,"Rice, Dal, Cooking Oil",Snacks,29,1189,34481,COD,10773,47334,8703,6.71,39,6,3.9,0,18278,0
C000861,Ishaan,18,Delhi,Porur,6,Baby Care Products,Electronics,17,4378,74426,UPI,15732,45482,6733,4.24,53,11,4.1,5,10406,0
C000862,Priya,55,Hyderabad,Mylapore,45,Frozen Foods,Fruits,36,7250,261000,COD,24575,16470,1532,6.35,11,9,4.3,10,634,1
C000863,Sneha,21,Mumbai,Velachery,60,Personal Care Items,Bakery,11,2941,32351,UPI,2711,1541,16172,4.9,54,9,4.1,6,4500,0
C000864,Aishwarya,19,Hyderabad,T Nagar,30,Fruits and Vegetables,Electronics,14,3074,43036,Wallet,27425,50026,1167,4.43,32,11,1.6,1,6222,0
C000865,Arjun,62,Mumbai,Anna Nagar,39,Cleaning Supplies,Snacks,3,5741,17223,Card,8241,4946,16012,11.64,23,6,2.7,0,13007,0
C000866,Rohan,57,Pune,Velachery,46,Baby Care Products,Electronics,15,1964,29460,NetBanking,5836,54437,3810,8.57,68,4,3.6,1,2339,0
C000867,Sneha,51,Pune,Mylapore,4,Cleaning Supplies,Beverages,22,1797,39534,UPI,29850,4222,8324,7.13,53,10,4.1,0,8256,0
C000868,Krishna,20,Hyderabad,Chromepet,16,Personal Care Items,Electronics,14,3326,46564,COD,24122,48467,18516,10.72,31,11,2.2,8,9697,0
C000869,Aditya,29,Pune,T Nagar,56,"Rice, Dal, Cooking Oil",Household,40,5268,210720,Wallet,27479,49209,6449,12.23,64,9,4.7,8,2609,1
C000870,Aishwarya,43,Hyderabad,OMR,21,"Milk, Bread, Eggs",Beverages,5,5321,26605,COD,24184,49762,1539,2.55,42,10,1.3,4,15266,0
